KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Professorintie                Professorvägen                                        2    2           14        091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Tarvonsaari                   Tarvoholmen                                           0                          091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Laajalahdentie                Bredviksvägen                                         1    1           23        091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Laajalahdentie                Bredviksvägen                                         2    2           32        091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Riihitie                      Rievägen                                              1    1           25        091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Riihitie                      Rievägen                                              2    2           22        091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Laajalahden aukio             Bredviksplatsen                                       2    2                     091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Perustie                      Grundvägen                                            1    7           39        091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Perustie                      Grundvägen                                            2   10           40        091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Solnantie                     Solnavägen                                            1    1           37        091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Solnantie                     Solnavägen                                            2    2           34        091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Tallikuja                     Stallgränd                                            1    1            5        091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Tallikuja                     Stallgränd                                            2    2                     091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Dosentintie                   Docentvägen                                           1    1a           7        091Helsinki            Helsingfors         
